tblkey,module,moduletitle,userkey,program,staffid,staff,explaining,interesting,overall,comments,year,semester
375,MOD020,redacted,10664,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
376,MOD020,redacted,10664,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
377,MOD020,redacted,10664,BSc (Hons) Psychology Stage 1,redacted,Person709,4,3,4,redacted,2017,1
378,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
379,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person833,4,3,4,redacted,2017,1
380,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person740,5,4,5,redacted,2017,1
381,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person007,4,4,4,redacted,2017,1
382,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person610,4,3,4,redacted,2017,1
383,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person114,4,3,4,redacted,2017,1
384,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
385,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person913,5,5,5,redacted,2017,1
386,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,1
387,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
388,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
389,MOD020,redacted,10504,BSc (Hons) Psychology Stage 1,redacted,Person709,5,5,5,redacted,2017,1
390,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person455,5,5,5,redacted,2017,1
391,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person833,5,4,5,redacted,2017,1
392,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person740,5,5,5,redacted,2017,1
393,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person007,5,5,5,redacted,2017,1
394,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person610,4,4,4,redacted,2017,1
395,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person114,5,5,5,redacted,2017,1
396,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person308,5,5,5,redacted,2017,1
397,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person913,5,5,5,redacted,2017,1
398,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person288,5,5,5,redacted,2017,1
399,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person385,5,5,5,redacted,2017,1
400,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person877,0,0,0,redacted,2017,1
401,MOD020,redacted,10705,MPsych Advanced Psychology,redacted,Person709,0,0,0,redacted,2017,1
402,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person455,4,4,4,redacted,2017,1
403,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person833,2,2,2,redacted,2017,1
404,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person740,4,2,3,redacted,2017,1
405,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person007,4,2,4,redacted,2017,1
406,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person610,2,2,2,redacted,2017,1
407,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person114,4,4,4,redacted,2017,1
408,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person308,4,4,4,redacted,2017,1
409,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
410,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
411,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
412,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
413,MOD020,redacted,10657,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
414,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person455,4,4,5,redacted,2017,1
415,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person833,3,2,4,redacted,2017,1
416,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person740,4,2,4,redacted,2017,1
417,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person007,4,3,4,redacted,2017,1
418,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person610,3,1,3,redacted,2017,1
419,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person114,4,3,4,redacted,2017,1
420,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person308,4,4,5,redacted,2017,1
421,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person913,3,1,4,redacted,2017,1
422,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person288,4,5,5,redacted,2017,1
423,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person385,4,3,4,redacted,2017,1
424,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
425,MOD020,redacted,10560,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
426,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person455,4,4,4,redacted,2017,1
427,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person833,2,3,2,redacted,2017,1
428,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person740,5,4,4,redacted,2017,1
429,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person007,4,4,4,redacted,2017,1
430,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person610,4,2,4,redacted,2017,1
431,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person114,4,4,4,redacted,2017,1
432,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person308,4,5,4,redacted,2017,1
433,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
434,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person288,5,4,4,redacted,2017,1
435,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person385,4,4,4,redacted,2017,1
436,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
437,MOD020,redacted,10506,BSc (Hons) Psychology Stage 1,redacted,Person709,4,4,4,redacted,2017,1
438,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person455,4,4,5,redacted,2017,1
439,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person833,3,4,4,redacted,2017,1
440,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person740,4,4,4,redacted,2017,1
441,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person007,4,4,4,redacted,2017,1
442,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person610,4,3,4,redacted,2017,1
443,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
444,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
445,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
446,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
447,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person385,4,4,4,redacted,2017,1
448,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person877,4,4,4,redacted,2017,1
449,MOD020,redacted,10531,BSc (Hons) Psychology Stage 1,redacted,Person709,4,4,4,redacted,2017,1
450,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person455,4,5,5,redacted,2017,1
451,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person833,3,3,3,redacted,2017,1
452,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person740,4,5,5,redacted,2017,1
453,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person007,4,5,5,redacted,2017,1
454,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person610,4,4,4,redacted,2017,1
455,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person114,4,5,5,redacted,2017,1
456,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person308,4,5,5,redacted,2017,1
457,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person913,4,5,5,redacted,2017,1
458,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person288,4,5,5,redacted,2017,1
459,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person385,4,5,5,redacted,2017,1
460,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person877,4,5,5,redacted,2017,1
461,MOD020,redacted,10467,MPsych Advanced Psychology,redacted,Person709,4,5,5,redacted,2017,1
462,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
463,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person833,5,4,5,redacted,2017,1
464,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person740,5,5,5,redacted,2017,1
465,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person007,5,4,5,redacted,2017,1
466,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person610,5,4,5,redacted,2017,1
467,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
468,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
469,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person913,5,5,5,redacted,2017,1
470,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,1
471,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
472,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
473,MOD020,redacted,10158,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
474,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
475,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person833,5,5,5,redacted,2017,1
476,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person740,5,5,5,redacted,2017,1
477,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person007,4,4,4,redacted,2017,1
478,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person610,4,4,4,redacted,2017,1
479,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
480,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
481,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person913,5,5,5,redacted,2017,1
482,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,1
483,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
484,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
485,MOD020,redacted,10639,BSc (Hons) Psychology Stage 1,redacted,Person709,5,5,5,redacted,2017,1
486,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person455,4,4,4,redacted,2017,1
487,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person833,2,2,1,redacted,2017,1
488,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person740,5,5,5,redacted,2017,1
489,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person007,3,2,3,redacted,2017,1
490,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person610,2,1,1,redacted,2017,1
491,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person114,4,3,4,redacted,2017,1
492,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person308,4,5,4,redacted,2017,1
493,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person913,5,4,4,redacted,2017,1
494,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,1
495,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
496,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person877,4,2,3,redacted,2017,1
497,MOD020,redacted,10184,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
498,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person455,4,4,4,redacted,2017,1
499,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person833,4,3,4,redacted,2017,1
500,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person740,4,4,4,redacted,2017,1
501,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person007,3,3,3,redacted,2017,1
502,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person610,3,3,3,redacted,2017,1
503,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person114,4,4,4,redacted,2017,1
504,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person308,5,4,4,redacted,2017,1
505,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person913,4,3,4,redacted,2017,1
506,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
507,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person385,4,4,4,redacted,2017,1
508,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
509,MOD020,redacted,10652,BSc (Hons) Psychology with Human Biology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
510,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person455,4,5,4,redacted,2017,1
511,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person833,3,3,4,redacted,2017,1
512,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person740,5,5,5,redacted,2017,1
513,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person007,5,4,5,redacted,2017,1
514,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person610,3,3,3,redacted,2017,1
515,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person114,4,3,4,redacted,2017,1
516,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person308,4,4,4,redacted,2017,1
517,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person913,3,4,4,redacted,2017,1
518,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person288,5,4,5,redacted,2017,1
519,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person385,5,5,5,redacted,2017,1
520,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person877,3,3,3,redacted,2017,1
521,MOD020,redacted,10521,BSc (Hons) Psychology Stage 1,redacted,Person709,3,3,3,redacted,2017,1
522,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person455,4,4,5,redacted,2017,1
523,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person833,4,3,4,redacted,2017,1
524,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person740,5,4,5,redacted,2017,1
525,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person007,5,5,5,redacted,2017,1
526,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person610,3,1,3,redacted,2017,1
527,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
528,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person308,2,1,2,redacted,2017,1
529,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person913,5,5,5,redacted,2017,1
530,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person288,5,4,5,redacted,2017,1
531,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
532,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
533,MOD020,redacted,10210,BSc (Hons) Psychology Stage 1,redacted,Person709,5,5,5,redacted,2017,1
534,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person455,4,5,4,redacted,2017,1
535,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person833,3,4,4,redacted,2017,1
536,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person740,5,4,4,redacted,2017,1
537,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person007,5,4,4,redacted,2017,1
538,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person610,5,5,5,redacted,2017,1
539,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person114,3,4,3,redacted,2017,1
540,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person308,4,5,4,redacted,2017,1
541,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person913,4,5,4,redacted,2017,1
542,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
543,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
544,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person877,5,4,5,redacted,2017,1
545,MOD020,redacted,10668,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
546,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person455,4,5,5,redacted,2017,1
547,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person833,2,3,3,redacted,2017,1
548,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person740,4,4,4,redacted,2017,1
549,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person007,4,5,5,redacted,2017,1
550,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person610,3,3,3,redacted,2017,1
551,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person114,4,4,4,redacted,2017,1
552,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person308,4,4,4,redacted,2017,1
553,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person913,4,5,4,redacted,2017,1
554,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
555,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person385,4,4,4,redacted,2017,1
556,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
557,MOD020,redacted,10637,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
558,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
559,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person833,3,4,4,redacted,2017,1
560,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person740,5,4,4,redacted,2017,1
561,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person007,5,2,4,redacted,2017,1
562,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person610,5,3,4,redacted,2017,1
563,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person114,3,4,4,redacted,2017,1
564,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
565,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
566,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,1
567,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person385,4,3,4,redacted,2017,1
568,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person877,4,5,4,redacted,2017,1
569,MOD020,redacted,10318,BSc (Hons) Psychology Stage 1,redacted,Person709,4,5,4,redacted,2017,1
570,MOD020,redacted,10422,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person455,5,5,5,redacted,2017,1
571,MOD020,redacted,10422,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person833,3,2,3,redacted,2017,1
572,MOD020,redacted,10422,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person740,5,5,5,redacted,2017,1
573,MOD020,redacted,10422,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person007,5,5,5,redacted,2017,1
